id,host_id,latitude,longitude,price,minimum_nights,calculated_host_listings_count,accommodates,bedrooms,bathrooms,beds,security_deposit,cleaning_fee,extra_people,maximum_nights,availability_30,amenities_number,neighbourhood_Bijlmer-Centrum,neighbourhood_Bijlmer-Oost,neighbourhood_Bos en Lommer,neighbourhood_Buitenveldert - Zuidas,neighbourhood_Centrum-Oost,neighbourhood_Centrum-West,neighbourhood_De Aker - Nieuw Sloten,neighbourhood_De Baarsjes - Oud-West,neighbourhood_De Pijp - Rivierenbuurt,neighbourhood_Gaasperdam - Driemond,neighbourhood_Geuzenveld - Slotermeer,neighbourhood_IJburg - Zeeburgereiland,neighbourhood_Noord-Oost,neighbourhood_Noord-West,neighbourhood_Oostelijk Havengebied - Indische Buurt,neighbourhood_Osdorp,neighbourhood_Oud-Noord,neighbourhood_Oud-Oost,neighbourhood_Slotervaart,neighbourhood_Watergraafsmeer,neighbourhood_Westerpark,neighbourhood_Zuid,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_House,property_type_Other,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_60
22168849,17549843,52.360042034701394,4.894994499604924,175,5,1,3,1.0,1.0,2.0,500.0,50.0,40.0,1125,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22169293,9477599,52.383506263552036,4.858656693244416,140,2,1,2,1.0,1.0,1.0,0.0,50.0,0.0,1125,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22169438,3662474,52.347865039565896,4.833015160577494,104,5,2,4,2.0,1.0,2.0,0.0,0.0,0.0,1124,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22170319,11551942,52.360270664792345,4.923055293444485,200,3,1,2,0.0,1.0,1.0,0.0,0.0,0.0,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22170392,161948241,52.39034208391889,4.877737848428354,90,4,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22170770,11646690,52.37220020263716,4.880768247953268,210,3,1,3,1.0,1.5,1.0,0.0,30.0,20.0,28,5,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22170870,159469802,52.369483505318534,4.8902442890754765,140,2,6,2,1.0,1.0,2.0,200.0,0.0,0.0,1124,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22171042,10341500,52.361205609422576,4.9366078046168465,180,2,1,4,2.0,1.0,2.0,0.0,40.0,35.0,1125,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22171109,161954393,52.37758302528734,4.8394456397266055,39,1,1,2,1.0,2.0,2.0,100.0,10.0,0.0,10,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22171691,9262639,52.361453687761795,4.866660614986549,140,3,1,4,2.0,1.5,2.0,300.0,55.0,0.0,1125,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22172868,63619242,52.34742605417361,4.802281439702488,95,5,1,4,2.0,1.0,2.0,0.0,0.0,0.0,30,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22173159,159469802,52.369950643033114,4.889717132728847,140,2,6,2,1.0,1.0,2.0,200.0,0.0,0.0,1124,2,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22173188,159469802,52.37117398958623,4.889777933336275,140,2,6,2,1.0,1.0,2.0,200.0,0.0,0.0,1124,2,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22173514,66939218,52.35521712074841,4.901579403895822,65,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
22175611,76556903,52.363412986659505,4.908842703283124,160,3,1,4,1.0,1.0,2.0,0.0,20.0,20.0,16,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22177350,5287744,52.37016689816328,4.924315238965733,350,2,2,4,2.0,1.0,4.0,0.0,0.0,0.0,14,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22178075,8144432,52.35538531449644,4.890752276329684,100,6,2,2,0.0,1.0,1.0,0.0,60.0,0.0,1125,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22182605,2299615,52.37375373371003,4.881433853683034,75,6,1,2,0.0,1.0,2.0,0.0,25.0,15.0,1125,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22184781,7820654,52.348416081577255,4.836131784303436,100,2,1,3,2.0,1.0,2.0,0.0,0.0,0.0,1125,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
22185572,35571321,52.347716908384285,4.8706552447920926,250,2,1,3,1.0,1.0,1.0,0.0,46.0,20.0,1125,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22185838,162092781,52.37791086337092,4.838595478900491,99,2,1,2,1.0,2.0,1.0,100.0,15.0,99.0,4,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22186333,48484409,52.341025593586274,4.898394175437066,75,5,1,3,2.0,1.5,2.0,0.0,0.0,0.0,15,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22187000,3853735,52.38816643720188,4.926253889216175,90,3,1,2,1.0,1.0,1.0,100.0,25.0,0.0,1125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22187735,3803858,52.370032078883426,4.8318650497861215,125,1,1,4,2.0,1.5,2.0,85.0,50.0,25.0,1125,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22187951,15297805,52.38086641952293,4.892110919258483,215,2,1,4,2.0,2.0,2.0,0.0,25.0,0.0,1125,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22188064,14648811,52.357281347518,4.908262270921012,175,2,1,4,3.0,3.0,2.0,0.0,45.0,50.0,1125,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22188375,70137500,52.36643403728285,4.852633779254892,79,1,7,2,1.0,1.0,1.0,0.0,5.0,15.0,10,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22188437,22979861,52.362682873446566,4.928909483308205,130,2,1,4,1.0,1.0,2.0,300.0,59.0,0.0,1125,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22188492,3823105,52.37115766635539,4.861570430510658,200,2,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,7,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22188508,78543712,52.357250436605675,4.9269189435621135,109,1,1,2,1.0,1.0,1.0,150.0,19.0,0.0,1125,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22188513,3144126,52.343150563642865,4.902500691997537,220,2,1,4,2.0,1.0,2.0,200.0,0.0,0.0,8,13,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22190151,25160181,52.37105770196763,4.911301095642356,130,2,1,4,1.0,1.0,2.0,300.0,50.0,50.0,1125,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22196546,10708068,52.35756590429218,4.889591676609468,149,2,1,2,0.0,1.0,1.0,0.0,0.0,0.0,1125,24,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22196705,4975025,52.37361194551647,4.860750834519242,125,3,1,4,2.0,1.0,2.0,300.0,75.0,5.0,1125,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22197707,156498864,52.33264828890304,4.881840172717365,50,1,1,2,1.0,1.0,1.0,0.0,0.0,30.0,1125,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22198702,82424192,52.34929621548026,4.895156459514637,136,3,1,2,1.0,1.5,1.0,300.0,59.0,0.0,1125,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22199127,16873736,52.372674166600675,4.8513650092924765,120,2,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1125,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22199317,113977564,52.37039757868906,4.85240593281925,79,2,38,2,1.0,1.0,1.0,100.0,40.0,0.0,1125,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22200308,33538177,52.35394562028386,4.853012019551357,99,2,1,2,1.0,1.0,1.0,100.0,45.0,10.0,365,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
22200561,38438319,52.3510992454031,4.9166558747404165,99,2,1,2,1.0,1.0,1.0,100.0,30.0,0.0,1125,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22200644,37158635,52.34025114466331,4.903159774692306,99,3,1,2,1.0,1.0,1.0,150.0,40.0,50.0,1125,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22200871,162222185,52.34399645650068,4.9065561633312775,150,2,1,4,3.0,1.5,4.0,150.0,55.0,30.0,1125,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22201962,75024649,52.40539161886639,4.901544362284251,125,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,21,24,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22201992,47182101,52.35216187410668,4.896285377823573,182,2,1,4,2.0,1.0,2.0,100.0,50.0,10.0,365,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22202696,19525247,52.35783375886052,4.8512434944035165,70,6,1,2,1.0,1.0,1.0,150.0,15.0,0.0,26,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22204648,6539882,52.34317295655265,4.954686035992523,120,5,1,3,2.0,1.0,1.0,500.0,30.0,50.0,1125,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
22204724,25686837,52.37090006521351,4.8840931397452785,425,2,1,4,2.0,3.5,2.0,0.0,60.0,0.0,90,6,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22204873,1732054,52.37008075250766,4.9000961840100725,145,3,1,2,1.0,1.0,1.0,100.0,30.0,0.0,1125,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22205069,17519672,52.37029623330331,4.858827200036034,100,1,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1,3,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22205977,5450946,52.353397158031385,4.895376154229451,390,3,1,4,3.0,2.5,3.0,0.0,0.0,0.0,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22206351,159080456,52.36250953044016,4.866290135039887,250,1,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22208181,108881760,52.354578904287294,4.856726831136697,90,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
22209675,162293141,52.37812477197328,4.800179933183924,31,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,9,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22209978,17662618,52.362361489684,4.852721989817193,170,3,1,4,2.0,1.0,2.0,0.0,15.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22216801,13309419,52.36670966917803,4.881663460189904,180,3,1,4,2.0,2.0,2.0,0.0,0.0,25.0,30,17,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22218145,6296286,52.35461154738622,4.889335980710889,90,2,1,2,1.0,1.0,1.0,0.0,20.0,20.0,1125,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22218266,161720825,52.36113509270749,4.867653670293237,130,3,1,2,1.0,1.0,1.0,400.0,60.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22219186,30337563,52.35305081680632,4.851930359109883,110,2,1,2,1.0,1.0,4.0,0.0,25.0,25.0,1125,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22219273,77446875,52.3557678442983,4.896147816791582,150,2,1,4,1.0,1.0,2.0,0.0,25.0,0.0,1124,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22219372,909702,52.37059663465293,4.91265700240408,150,2,1,4,1.0,1.0,1.0,300.0,40.0,0.0,30,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22219935,37242641,52.362823806494276,4.911883860075728,74,3,1,2,0.0,1.0,1.0,200.0,20.0,0.0,1125,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22223028,4531209,52.34829045483532,4.8613516511329875,80,3,1,2,1.0,1.0,1.0,250.0,40.0,0.0,1125,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
22229238,141674077,52.382112266681105,4.8757472362880465,215,3,2,4,2.0,1.0,2.0,500.0,25.0,0.0,1125,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
22235405,16824308,52.341331567854155,4.905065018964243,125,1,1,2,1.0,1.0,1.0,0.0,25.0,0.0,1125,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22236314,113977564,52.36969136498636,4.870836131264942,79,2,38,2,1.0,1.0,1.0,100.0,40.0,0.0,1125,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22236366,16730323,52.359385822963326,4.854097566601307,99,1,2,2,1.0,1.0,3.0,0.0,35.0,60.0,1125,10,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22236447,9009206,52.39630969047672,4.904512172317627,80,3,1,3,2.0,1.0,2.0,0.0,30.0,50.0,1125,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22236877,15416294,52.3293305488661,4.873735425767827,350,3,1,4,2.0,2.0,2.0,500.0,65.0,0.0,730,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22239448,65859990,52.361577367937386,4.885694813069788,104,2,208,2,1.0,1.0,1.0,100.0,45.0,13.0,365,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22239953,44175376,52.35232678209834,4.901324489988324,200,3,3,2,1.0,1.5,2.0,250.0,35.0,0.0,1125,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22240988,13405827,52.350566271209885,4.919512527996079,190,2,19,4,2.0,1.5,2.0,150.0,35.0,35.0,365,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
22241092,21348575,52.37171731469042,4.851009441969153,100,2,1,2,1.0,1.0,1.0,0.0,30.0,0.0,30,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22241387,162521098,52.34360701929878,4.911721773841551,50,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,2,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22243247,89936762,52.364004329174435,4.939332546996587,180,3,2,2,1.0,2.0,1.0,0.0,20.0,25.0,1125,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22246081,12593165,52.371384668134596,4.876879645013418,145,3,1,2,2.0,1.0,1.0,200.0,45.0,20.0,1125,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22246732,106595701,52.29698508143305,4.971978170531571,70,3,2,4,1.0,1.0,2.0,250.0,25.0,20.0,30,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22247006,23802609,52.351291845971794,4.900265889695127,159,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,3,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22255501,13405827,52.35096074363577,4.920059620540886,190,2,19,4,2.0,1.5,4.0,150.0,35.0,35.0,365,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
22255665,13405827,52.3503145741858,4.920603912177488,190,2,19,4,2.0,1.5,4.0,150.0,55.0,35.0,365,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
22255815,13405827,52.3507568704004,4.9212374340033245,190,2,19,4,2.0,1.5,4.0,150.0,35.0,35.0,365,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
22255864,162633042,52.36326257649546,4.839440747695732,95,3,1,2,1.0,1.5,1.0,150.0,45.0,0.0,1125,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22256157,162631190,52.36657751460874,4.909575983478153,250,2,1,4,2.0,1.5,2.0,300.0,100.0,0.0,1125,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22256888,162640498,52.37408925330886,4.945679226610773,99,2,1,3,0.0,1.0,2.0,200.0,45.0,0.0,1125,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22258971,50349780,52.38878575900729,4.887057822664142,120,2,1,4,1.0,1.0,2.0,0.0,0.0,0.0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22263693,266553,52.355091677938496,4.903412582144079,200,2,1,4,2.0,1.5,2.0,300.0,40.0,0.0,1125,7,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22264063,162690724,52.373933135718644,4.878202837856174,160,2,1,4,2.0,1.0,3.0,100.0,0.0,0.0,30,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22264555,11654939,52.373992585401155,4.861059656849092,140,4,1,4,2.0,1.0,4.0,150.0,30.0,0.0,25,14,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22266396,97986946,52.36910458767468,4.924662738715793,120,2,1,4,1.0,1.0,2.0,100.0,45.0,10.0,365,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22273164,28604851,52.37417849365911,4.963678004922016,80,3,1,2,1.0,1.0,1.0,100.0,25.0,0.0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22274067,162775451,52.355493518670826,4.872215206256289,135,1,1,2,1.0,1.0,1.0,0.0,60.0,0.0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22275423,162786302,52.373523040729296,4.858903827792402,75,2,1,3,2.0,1.0,2.0,0.0,0.0,30.0,5,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
22275610,6709176,52.38025870415719,4.861807382700255,129,2,2,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22275679,27830731,52.380613114956425,4.850003784697615,140,2,1,2,1.0,1.5,1.0,0.0,20.0,0.0,1125,4,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22283705,16145613,52.36692958775896,4.910323514672575,150,3,2,2,1.0,1.0,1.0,150.0,60.0,0.0,1125,26,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22285182,19361189,52.37764086417224,4.872289985217859,95,2,1,2,1.0,1.5,1.0,0.0,15.0,0.0,1125,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
22287126,91827327,52.378023822561424,4.856296739182419,50,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,10,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22288219,7807750,52.37189651956378,4.9353580459946365,180,5,1,2,1.0,1.0,1.0,500.0,50.0,50.0,1125,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22289457,6443889,52.37940063935621,4.827906655976125,90,7,1,2,1.0,1.0,2.0,100.0,0.0,0.0,21,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22289473,28827556,52.36110129427025,4.854700180929243,150,3,1,2,2.0,1.0,2.0,0.0,25.0,0.0,15,2,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22291939,18987713,52.36824030045268,4.87343608144341,170,3,1,4,2.0,1.0,2.0,250.0,30.0,0.0,1125,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22297111,162977928,52.403180060981406,4.921240752602404,70,1,1,2,0.0,1.0,1.0,100.0,25.0,0.0,1125,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22297492,6481518,52.3740644315858,4.901560999199936,100,5,1,3,1.0,1.0,3.0,0.0,0.0,0.0,11,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
22297591,152919845,52.377954442189534,4.857212249834001,100,2,1,3,2.0,1.0,2.0,0.0,25.0,20.0,1125,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22298345,3594028,52.35442702367667,4.9014853726519405,80,3,1,3,2.0,1.0,2.0,0.0,25.0,0.0,1125,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22299023,162992085,52.361651997613976,4.904615281705342,157,2,1,2,1.0,1.0,1.0,95.0,25.0,0.0,14,4,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
